match_id,versus,batting_team,order,batsmen,out,runs_scored,balls,fours_scored,sixes_scored,sr
53,Afghanistan vs South Africa,Afghanistan,1,Rahmanullah Gurbaz †,c Hendricks b Jansen,0,3,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,2,Ibrahim Zadran ,b Rabada,2,5,0,0,40.00
53,Afghanistan vs South Africa,Afghanistan,3,Gulbadin Naib ,b Jansen,9,8,2,0,112.50
53,Afghanistan vs South Africa,Afghanistan,4,Azmatullah Omarzai ,c Stubbs b Nortje,10,12,2,0,83.33
53,Afghanistan vs South Africa,Afghanistan,5,Mohammad Nabi ,b Rabada,0,3,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,6,Nangeyalia Kharote ,c †de Kock b Jansen,2,7,0,0,28.57
53,Afghanistan vs South Africa,Afghanistan,7,Karim Janat ,lbw b Shamsi,8,13,1,0,61.53
53,Afghanistan vs South Africa,Afghanistan,8,Rashid Khan (c),b Nortje,8,8,2,0,100.00
53,Afghanistan vs South Africa,Afghanistan,9,Noor Ahmad ,lbw b Shamsi,0,2,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,10,Naveen-ul-Haq ,lbw b Shamsi,2,8,0,0,25.00
53,Afghanistan vs South Africa,Afghanistan,11,Fazalhaq Farooqi ,not out,2,2,0,0,100.00
53,Afghanistan vs South Africa,South Africa,1,Quinton de Kock †,b Fazalhaq Farooqi,5,8,1,0,62.50
53,Afghanistan vs South Africa,South Africa,2,Reeza Hendricks ,not out,29,25,3,1,116.00
53,Afghanistan vs South Africa,South Africa,3,Aiden Markram (c),not out,23,21,4,0,109.52
54,India vs England,India,1,Rohit Sharma (c),b Rashid,57,39,6,2,146.15
54,India vs England,India,2,Virat Kohli ,b Topley,9,9,0,1,100.00
54,India vs England,India,3,Rishabh Pant †,c Bairstow b Curran,4,6,0,0,66.66
54,India vs England,India,4,Suryakumar Yadav ,c Jordan b Archer,47,36,4,2,130.55
54,India vs England,India,5,Hardik Pandya ,c Curran b Jordan,23,13,1,2,176.92
54,India vs England,India,6,Ravindra Jadeja ,not out,17,9,2,0,188.88
54,India vs England,India,7,Shivam Dube ,c †Buttler b Jordan,0,1,0,0,0.00
54,India vs England,India,8,Axar Patel ,c Salt b Jordan,10,6,0,1,166.66
54,India vs England,India,9,Arshdeep Singh ,not out,1,1,0,0,100.00
54,India vs England,England,1,Phil Salt ,b Bumrah,5,8,0,0,62.50
54,India vs England,England,2,Jos Buttler (c)†,c †Pant b Patel,23,15,4,0,153.33
54,India vs England,England,3,Moeen Ali ,st †Pant b Patel,8,10,0,0,80.00
54,India vs England,England,4,Jonny Bairstow ,b Patel,0,3,0,0,0.00
54,India vs England,England,5,Harry Brook ,b Kuldeep Yadav,25,19,3,0,131.57
54,India vs England,England,6,Sam Curran ,lbw b Kuldeep Yadav,2,4,0,0,50.00
54,India vs England,England,7,Liam Livingstone ,run out (Kuldeep Yadav/Patel),11,16,0,0,68.75
54,India vs England,England,8,Chris Jordan ,lbw b Kuldeep Yadav,1,5,0,0,20.00
54,India vs England,England,9,Jofra Archer ,lbw b Bumrah,21,15,1,2,140.00
54,India vs England,England,10,Adil Rashid ,run out (Yadav),2,2,0,0,100.00
54,India vs England,England,11,Reece Topley ,not out,3,3,0,0,100.00
55,India vs South Africa,India,1,Rohit Sharma (c),c Klaasen b Maharaj,9,5,2,0,180.00
55,India vs South Africa,India,2,Virat Kohli ,c Rabada b Jansen,76,59,6,2,128.81
55,India vs South Africa,India,3,Rishabh Pant †,c †de Kock b Maharaj,0,2,0,0,0.00
55,India vs South Africa,India,4,Suryakumar Yadav ,c Klaasen b Rabada,3,4,0,0,75.00
55,India vs South Africa,India,5,Axar Patel ,run out (†de Kock),47,31,1,4,151.61
55,India vs South Africa,India,6,Shivam Dube ,c Miller b Nortje,27,16,3,1,168.75
55,India vs South Africa,India,7,Hardik Pandya ,not out,5,2,1,0,250.00
55,India vs South Africa,India,8,Ravindra Jadeja ,c Maharaj b Nortje,2,2,0,0,100.00
55,India vs South Africa,South Africa,1,Reeza Hendricks ,b Bumrah,4,5,1,0,80.00
55,India vs South Africa,South Africa,2,Quinton de Kock †,c Kuldeep Yadav b Arshdeep Singh,39,31,4,1,125.80
55,India vs South Africa,South Africa,3,Aiden Markram (c),c †Pant b Arshdeep Singh,4,5,1,0,80.00
55,India vs South Africa,South Africa,4,Tristan Stubbs ,b Patel,31,21,3,1,147.61
55,India vs South Africa,South Africa,5,Heinrich Klaasen ,c †Pant b Pandya,52,27,2,5,192.59
55,India vs South Africa,South Africa,6,David Miller ,c Yadav b Pandya,21,17,1,1,123.52
55,India vs South Africa,South Africa,7,Marco Jansen ,b Bumrah,2,4,0,0,50.00
55,India vs South Africa,South Africa,8,Keshav Maharaj ,not out,2,7,0,0,28.57
55,India vs South Africa,South Africa,9,Kagiso Rabada ,c Yadav b Pandya,4,3,1,0,133.33
55,India vs South Africa,South Africa,10,Anrich Nortje ,not out,1,1,0,0,100.00
